naics_code,end_use,scenario,net_electricity_demand,residual_fuel_oil,distillate_fuel_oil_and_diesel_fuel,nat_gas,hgl_excluding_ng,coal_excluding_coke_and_breeze
321219,CHP and/or Cogeneration Process,Differential,0,0,0,0.99,0,0
321219,Process Heating,Differential,0,0,0,3.3,0,0
321219,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
321219,Machine Drive,Differential,4.29,0,0,0.33,0,0
321219,Electro-Chemical Processes,Differential,0,0,0,0,0,0
321219,Other Process Use,Differential,0,0,0,1.32,0,0
321219,Facility HVAC (f),Differential,0.33,0,0,0,0,0
321219,Facility Lighting,Differential,0.33,0,0,0,0,0
321219,Other Facility Support,Differential,0,0,0,0,0,0
321219,Onsite Transportation,Differential,0,0,0,0,0,0
321219,Conventional Electricity Generation,Differential,0,0,0,0,0,0
321219,Other Nonprocess Use,Differential,0,0,0,0.33,0,0
321219,End Use Not Reported,Differential,0,0,0,0,0,0
3219,TOTAL FUEL CONSUMPTION,Differential,7.26,0,0,4.95,0.33,0
3219,Conventional Boiler Use,Differential,0.33,0,0,0.33,0,0
3219,CHP and/or Cogeneration Process,Differential,0,0,0,0.66,0,0
3219,Process Heating,Differential,0.66,0,0,2.31,0,0
3219,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
3219,Machine Drive,Differential,4.62,0,0,0,0,0
3219,Electro-Chemical Processes,Differential,0,0,0,0,0,0
3219,Other Process Use,Differential,0,0,0,0,0,0
3219,Facility HVAC (f),Differential,0.99,0,0,1.32,0,0
3219,Facility Lighting,Differential,0.66,0,0,0,0,0
3219,Other Facility Support,Differential,0.33,0,0,0,0,0
3219,Onsite Transportation,Differential,0,0,0.33,0,0.33,0
3219,Conventional Electricity Generation,Differential,0,0,0,0,0,0
3219,Other Nonprocess Use,Differential,0,0,0,0,0,0
3219,End Use Not Reported,Differential,0,0,0,0,0,0
322,TOTAL FUEL CONSUMPTION,Differential,14.85,0,-0.33,22.44,0.66,0.66
322,Conventional Boiler Use,Differential,-0.33,0,0,3.63,0,0
322,CHP and/or Cogeneration Process,Differential,0,0,0,6.93,0,0.33
322,Process Heating,Differential,0.66,0,0,6.27,0,0
322,Process Cooling and Refrigeration,Differential,0.99,0,0,0,0,0
322,Machine Drive,Differential,9.24,0,0,0.99,0,0
322,Electro-Chemical Processes,Differential,0.33,0,0,0,0,0
322,Other Process Use,Differential,0.33,0,0,0,0,0
322,Facility HVAC (f),Differential,1.65,0,0,3.3,0,0
322,Facility Lighting,Differential,0.99,0,0,0,0,0
322,Other Facility Support,Differential,0.66,0,0,0,0,0
322,Onsite Transportation,Differential,0.33,0,0,0,0.66,0
322,Conventional Electricity Generation,Differential,0,0,0,0,0,0
322,Other Nonprocess Use,Differential,0,0,0,0,0,0
322,End Use Not Reported,Differential,0,0,0,0,0,0
322110,TOTAL FUEL CONSUMPTION,Differential,8.91,0.99,0.33,13.2,0,0
322110,Conventional Boiler Use,Differential,0.66,0,0,0.33,0,0
322110,CHP and/or Cogeneration Process,Differential,0,0.66,0,6.93,0,0
322110,Process Heating,Differential,0.33,0,0,5.94,0,0
322110,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
322110,Machine Drive,Differential,6.93,0,0,0,0,0
322110,Electro-Chemical Processes,Differential,0.33,0,0,0,0,0
322110,Other Process Use,Differential,0,0,0,0,0,0
322110,Facility HVAC (f),Differential,0.33,0,0,0,0,0
322110,Facility Lighting,Differential,0.33,0,0,0,0,0
322110,Other Facility Support,Differential,0,0,0,0,0,0
322110,Onsite Transportation,Differential,0,0,0,0,0,0
322110,Conventional Electricity Generation,Differential,0,0,0,0.33,0,0
322110,Other Nonprocess Use,Differential,0,0,0,0,0,0
322110,End Use Not Reported,Differential,0,0,0,0,0,0
322121,TOTAL FUEL CONSUMPTION,Differential,34.98,0.99,0.66,73.92,0.33,12.87
322121,Conventional Boiler Use,Differential,1.65,0.33,0,8.25,0,0
322121,CHP and/or Cogeneration Process,Differential,0,0.33,0.33,42.57,0,12.21
322121,Process Heating,Differential,1.32,0.33,0,18.48,0,0
322121,Process Cooling and Refrigeration,Differential,0.99,0,0,0,0,0
322121,Machine Drive,Differential,26.4,0,0,0.66,0,0.33
322121,Electro-Chemical Processes,Differential,0.33,0,0,0,0,0
322121,Other Process Use,Differential,0,0,0,1.98,0,0
322121,Facility HVAC (f),Differential,1.65,0,0,0.99,0,0
322121,Facility Lighting,Differential,1.65,0,0,0,0,0
322121,Other Facility Support,Differential,0.66,0,0,0.33,0,0
322121,Onsite Transportation,Differential,0,0,0.33,0,0,0
322121,Conventional Electricity Generation,Differential,0,0,0,0.99,0,0
322121,Other Nonprocess Use,Differential,0,0,0,0,0,0
322121,End Use Not Reported,Differential,0,0,0,0,0,0
322122,TOTAL FUEL CONSUMPTION,Differential,5.94,0,0,1.65,0,0
322122,Conventional Boiler Use,Differential,0.66,0,0,0.99,0,0
322122,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
322122,Process Heating,Differential,0,0,0,0.66,0,0
322122,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
322122,Machine Drive,Differential,4.95,0,0,0,0,0
322122,Electro-Chemical Processes,Differential,0,0,0,0,0,0
322122,Other Process Use,Differential,0,0,0,0,0,0
322122,Facility HVAC (f),Differential,0,0,0,0,0,0
322122,Facility Lighting,Differential,0,0,0,0,0,0
322122,Other Facility Support,Differential,0,0,0,0,0,0
322122,Onsite Transportation,Differential,0,0,0,0,0,0
322122,Conventional Electricity Generation,Differential,0,0,0,0,0,0
322122,Other Nonprocess Use,Differential,0,0,0,0,0,0
322122,End Use Not Reported,Differential,0,0,0,0,0,0
322130,TOTAL FUEL CONSUMPTION,Differential,37.95,0.99,0.66,77.55,0,4.29
322130,Conventional Boiler Use,Differential,1.65,0,0,8.25,0,0.33
322130,CHP and/or Cogeneration Process,Differential,0,0.66,0.33,49.5,0,4.29
322130,Process Heating,Differential,1.32,0.33,0,15.84,0,0
322130,Process Cooling and Refrigeration,Differential,0.66,0,0,0,0,0
322130,Machine Drive,Differential,30.36,0,0,0.66,0,0
322130,Electro-Chemical Processes,Differential,0,0,0,0,0,0
322130,Other Process Use,Differential,0.33,0,0,0.33,0,0
322130,Facility HVAC (f),Differential,1.65,0,0,1.65,0,0
322130,Facility Lighting,Differential,1.65,0,0,0,0,0
322130,Other Facility Support,Differential,0.33,0,0,0.33,0,0
322130,Onsite Transportation,Differential,0,0,0.33,0,0,0
322130,Conventional Electricity Generation,Differential,0,0,0,0.66,0,0
322130,Other Nonprocess Use,Differential,0,0,0,0,0,0
322130,End Use Not Reported,Differential,0,0,0,0,0,0
323,TOTAL FUEL CONSUMPTION,Differential,11.22,0,0,7.92,0.33,0
323,Conventional Boiler Use,Differential,0,0,0,0.99,0,0
323,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
323,Process Heating,Differential,0.33,0,0,2.64,0,0
323,Process Cooling and Refrigeration,Differential,0.66,0,0,0,0,0
323,Machine Drive,Differential,6.27,0,0,0.66,0,0
323,Electro-Chemical Processes,Differential,0,0,0,0,0,0
323,Other Process Use,Differential,0.33,0,0,0,0,0
323,Facility HVAC (f),Differential,1.98,0,0,2.64,0,0
323,Facility Lighting,Differential,0.99,0,0,0,0,0
323,Other Facility Support,Differential,0.33,0,0,0,0,0
323,Onsite Transportation,Differential,0,0,0,0,0,0
323,Conventional Electricity Generation,Differential,0,0,0,0,0,0
323,Other Nonprocess Use,Differential,0,0,0,0,0,0
323,End Use Not Reported,Differential,0,0,0,0,0,0
324,TOTAL FUEL CONSUMPTION,Differential,-0.33,0,0.33,0.33,0,0
324,Conventional Boiler Use,Differential,0.33,0,0,0,0,0
324,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
324,Process Heating,Differential,0.33,0,0,0.33,0,0
324,Process Cooling and Refrigeration,Differential,0.33,0,0,0.33,0,0
324,Machine Drive,Differential,0,0,0,0,0,0
324,Electro-Chemical Processes,Differential,0,0,0,0,0,0
324,Other Process Use,Differential,0.33,0,0,0,0,0
324,Facility HVAC (f),Differential,0.33,0,0,-0.33,0,0
324,Facility Lighting,Differential,0.33,0,0,0,0,0
324,Other Facility Support,Differential,0.33,0,0,0.33,0,0
324,Onsite Transportation,Differential,0,0,0,0,0,0
324,Conventional Electricity Generation,Differential,0,0,0,0,0,0
324,Other Nonprocess Use,Differential,0,0,0.33,0.33,0,0
324,End Use Not Reported,Differential,0,0,0,0,0,0
324110,TOTAL FUEL CONSUMPTION,Differential,75.9,0.66,1.65,328.02,5.28,0
324110,Conventional Boiler Use,Differential,0.33,0,0,42.57,0.66,0
324110,CHP and/or Cogeneration Process,Differential,0,0,0,64.02,0.33,0
324110,Process Heating,Differential,2.64,0.66,0.66,199.32,4.29,0
324110,Process Cooling and Refrigeration,Differential,3.3,0,0,0,0,0
324110,Machine Drive,Differential,63.03,0,0.33,3.3,0,0
324110,Electro-Chemical Processes,Differential,1.32,0,0,0,0,0
324110,Other Process Use,Differential,0.33,0,0,7.26,0,0
324110,Facility HVAC (f),Differential,2.31,0,0,1.65,0,0
324110,Facility Lighting,Differential,1.65,0,0,0,0,0
324110,Other Facility Support,Differential,0.66,0,0,0,0,0
324110,Onsite Transportation,Differential,0,0,0.66,0,0,0
324110,Conventional Electricity Generation,Differential,0,0,0,6.6,0,0
324110,Other Nonprocess Use,Differential,0,0,0,0,0,0
324110,End Use Not Reported,Differential,0,0,0,3.3,0,0
324121,TOTAL FUEL CONSUMPTION,Differential,1.65,0.33,2.64,13.53,0.99,0
324121,Conventional Boiler Use,Differential,0,0,0,0.33,0,0
324121,CHP and/or Cogeneration Process,Differential,0,0,0,0.99,0,0
324121,Process Heating,Differential,0,0.33,0.66,10.23,0.66,0
324121,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
324121,Machine Drive,Differential,0.99,0,0.99,1.32,0,0
324121,Electro-Chemical Processes,Differential,0,0,0,0,0,0
324121,Other Process Use,Differential,0,0,0,0.33,0,0
324121,Facility HVAC (f),Differential,0,0,0,0.33,0,0
324121,Facility Lighting,Differential,0,0,0,0,0,0
324121,Other Facility Support,Differential,0,0,0,0,0,0
324121,Onsite Transportation,Differential,0,0,0.66,0,0,0
324121,Conventional Electricity Generation,Differential,0,0,0,0,0,0
324121,Other Nonprocess Use,Differential,0,0,0,0,0,0
324121,End Use Not Reported,Differential,0,0,0,0,0,0
324122,TOTAL FUEL CONSUMPTION,Differential,0.99,0,0,4.62,0,0
324122,Conventional Boiler Use,Differential,0,0,0,0.33,0,0
324122,CHP and/or Cogeneration Process,Differential,0,0,0,0.66,0,0
324122,Process Heating,Differential,0,0,0,2.64,0,0
324122,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
324122,Machine Drive,Differential,0.66,0,0,0.33,0,0
324122,Electro-Chemical Processes,Differential,0,0,0,0,0,0
324122,Other Process Use,Differential,0,0,0,0,0,0
324122,Facility HVAC (f),Differential,0,0,0,0.33,0,0
324122,Facility Lighting,Differential,0,0,0,0,0,0
324122,Other Facility Support,Differential,0,0,0,0,0,0
324122,Onsite Transportation,Differential,0,0,0,0,0,0
324122,Conventional Electricity Generation,Differential,0,0,0,0,0,0
324122,Other Nonprocess Use,Differential,0,0,0,0,0,0
324122,End Use Not Reported,Differential,0,0,0,0,0,0
324191,TOTAL FUEL CONSUMPTION,Differential,1.65,0,0,6.27,0,0
324191,Conventional Boiler Use,Differential,0,0,0,0.66,0,0
324191,CHP and/or Cogeneration Process,Differential,0,0,0,2.97,0,0
324191,Process Heating,Differential,0,0,0,2.31,0,0
324191,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
324191,Machine Drive,Differential,0.99,0,0,0,0,0
324191,Electro-Chemical Processes,Differential,0,0,0,0,0,0
324191,Other Process Use,Differential,0,0,0,0,0,0
324191,Facility HVAC (f),Differential,0,0,0,0.33,0,0
324191,Facility Lighting,Differential,0,0,0,0,0,0
324191,Other Facility Support,Differential,0,0,0,0,0,0
324191,Onsite Transportation,Differential,0,0,0,0,0,0
324191,Conventional Electricity Generation,Differential,0,0,0,0,0,0
324191,Other Nonprocess Use,Differential,0,0,0,0,0,0
324191,End Use Not Reported,Differential,0,0,0,0,0,0
324199,TOTAL FUEL CONSUMPTION,Differential,0.99,0,0,2.64,0,0
324199,Conventional Boiler Use,Differential,0,0,0,0.33,0,0
324199,CHP and/or Cogeneration Process,Differential,0,0,0,0,0,0
324199,Process Heating,Differential,0,0,0,1.65,0,0
324199,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
324199,Machine Drive,Differential,0.66,0,0,0,0,0
324199,Electro-Chemical Processes,Differential,0,0,0,0,0,0
324199,Other Process Use,Differential,0,0,0,0.33,0,0
324199,Facility HVAC (f),Differential,0,0,0,0,0,0
324199,Facility Lighting,Differential,0,0,0,0,0,0
324199,Other Facility Support,Differential,0,0,0,0,0,0
324199,Onsite Transportation,Differential,0,0,0,0,0,0
324199,Conventional Electricity Generation,Differential,0,0,0,0,0,0
324199,Other Nonprocess Use,Differential,0,0,0,0,0,0
324199,End Use Not Reported,Differential,0,0,0,0,0,0
325,TOTAL FUEL CONSUMPTION,Differential,19.47,0.33,0.99,54.78,1.98,1.32
325,Conventional Boiler Use,Differential,0.33,0,0.33,7.92,0,0.33
325,CHP and/or Cogeneration Process,Differential,0,0,0.33,13.86,0.33,0
325,Process Heating,Differential,1.65,0,0,23.43,0.33,1.32
325,Process Cooling and Refrigeration,Differential,1.98,0,0,0.33,0,0
325,Machine Drive,Differential,10.23,0,0,5.28,0,0
325,Electro-Chemical Processes,Differential,0.33,0,0,0,0,0
325,Other Process Use,Differential,0.66,0,0,6.27,0,0
325,Facility HVAC (f),Differential,1.98,0,0,7.26,0,0
325,Facility Lighting,Differential,1.32,0,0,0,0,0
325,Other Facility Support,Differential,0.99,0,0,0.99,0,0
325,Onsite Transportation,Differential,0.33,0,0.33,0,0.66,0
325,Conventional Electricity Generation,Differential,0,0,0,0.33,0,0
325,Other Nonprocess Use,Differential,0.33,0,0,0.66,0,0
325,End Use Not Reported,Differential,0.33,0,0,0,0.33,0
325110,TOTAL FUEL CONSUMPTION,Differential,12.21,0,0.33,100.32,0.33,0
325110,Conventional Boiler Use,Differential,0.33,0,0,11.88,0,0
325110,CHP and/or Cogeneration Process,Differential,0,0,0,29.37,0,0
325110,Process Heating,Differential,0.33,0,0,47.85,0,0
325110,Process Cooling and Refrigeration,Differential,2.64,0,0,1.32,0,0
325110,Machine Drive,Differential,8.58,0,0,0,0,0
325110,Electro-Chemical Processes,Differential,0,0,0,0,0,0
325110,Other Process Use,Differential,0,0,0,0,0,0
325110,Facility HVAC (f),Differential,0.33,0,0,0.33,0,0
325110,Facility Lighting,Differential,0.33,0,0,0,0,0
325110,Other Facility Support,Differential,0,0,0,0,0,0
325110,Onsite Transportation,Differential,0,0,0,0,0,0
325110,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325110,Other Nonprocess Use,Differential,0,0,0,0.33,0,0
325110,End Use Not Reported,Differential,0,0,0,0,0,0
325120,TOTAL FUEL CONSUMPTION,Differential,28.38,0,0,27.39,0,0
325120,Conventional Boiler Use,Differential,0,0,0,2.97,0,0
325120,CHP and/or Cogeneration Process,Differential,0,0,0,18.15,0,0
325120,Process Heating,Differential,0,0,0,1.65,0,0
325120,Process Cooling and Refrigeration,Differential,0.66,0,0,0,0,0
325120,Machine Drive,Differential,23.76,0,0,0,0,0
325120,Electro-Chemical Processes,Differential,0.99,0,0,0,0,0
325120,Other Process Use,Differential,1.65,0,0,4.62,0,0
325120,Facility HVAC (f),Differential,0.66,0,0,0,0,0
325120,Facility Lighting,Differential,0.33,0,0,0,0,0
325120,Other Facility Support,Differential,0,0,0,0,0,0
325120,Onsite Transportation,Differential,0,0,0,0,0,0
325120,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325120,Other Nonprocess Use,Differential,0,0,0,0,0,0
325120,End Use Not Reported,Differential,0,0,0,0,0,0
325180,TOTAL FUEL CONSUMPTION,Differential,48.84,0,0,71.94,0,10.89
325180,Conventional Boiler Use,Differential,0.33,0,0,5.61,0,1.32
325180,CHP and/or Cogeneration Process,Differential,0,0,0,27.06,0,8.58
325180,Process Heating,Differential,2.31,0,0,19.14,0,0.99
325180,Process Cooling and Refrigeration,Differential,1.98,0,0,0.33,0,0
325180,Machine Drive,Differential,8.25,0,0,17.16,0,0
325180,Electro-Chemical Processes,Differential,30.36,0,0,0,0,0
325180,Other Process Use,Differential,1.65,0,0,1.65,0,0
325180,Facility HVAC (f),Differential,1.32,0,0,0.99,0,0
325180,Facility Lighting,Differential,0.99,0,0,0,0,0
325180,Other Facility Support,Differential,0.33,0,0,0,0,0
325180,Onsite Transportation,Differential,0,0,0,0,0,0
325180,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325180,Other Nonprocess Use,Differential,0,0,0,0,0,0
325180,End Use Not Reported,Differential,1.65,0,0,0.33,0,0
325193,TOTAL FUEL CONSUMPTION,Differential,15.18,0,0,118.47,0,14.52
325193,Conventional Boiler Use,Differential,0.66,0,0,37.95,0,0
325193,CHP and/or Cogeneration Process,Differential,0,0,0,29.7,0,14.52
325193,Process Heating,Differential,0.33,0,0,41.91,0,0
325193,Process Cooling and Refrigeration,Differential,1.98,0,0,0.33,0,0
325193,Machine Drive,Differential,10.89,0,0,0.33,0,0
325193,Electro-Chemical Processes,Differential,0,0,0,0,0,0
325193,Other Process Use,Differential,0,0,0,4.62,0,0
325193,Facility HVAC (f),Differential,0.33,0,0,2.31,0,0
325193,Facility Lighting,Differential,0.66,0,0,0,0,0
325193,Other Facility Support,Differential,0,0,0,1.32,0,0
325193,Onsite Transportation,Differential,0,0,0,0,0,0
325193,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325193,Other Nonprocess Use,Differential,0,0,0,0,0,0
325193,End Use Not Reported,Differential,0,0,0,0,0,0
325194,TOTAL FUEL CONSUMPTION,Differential,3.63,0,0,16.83,0,0
325194,Conventional Boiler Use,Differential,0,0,0,3.63,0,0
325194,CHP and/or Cogeneration Process,Differential,0,0,0,3.96,0,0
325194,Process Heating,Differential,0.33,0,0,6.27,0,0
325194,Process Cooling and Refrigeration,Differential,0.66,0,0,0,0,0
325194,Machine Drive,Differential,1.65,0,0,0,0,0
325194,Electro-Chemical Processes,Differential,0.33,0,0,0,0,0
325194,Other Process Use,Differential,0,0,0,2.64,0,0
325194,Facility HVAC (f),Differential,0.33,0,0,0,0,0
325194,Facility Lighting,Differential,0.33,0,0,0,0,0
325194,Other Facility Support,Differential,0,0,0,0,0,0
325194,Onsite Transportation,Differential,0,0,0,0,0,0
325194,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325194,Other Nonprocess Use,Differential,0,0,0,0,0,0
325194,End Use Not Reported,Differential,0,0,0,0.66,0,0
325199,TOTAL FUEL CONSUMPTION,Differential,34.65,0.66,0.33,132.33,0,9.9
325199,Conventional Boiler Use,Differential,0.33,0.66,0,23.76,0,0.33
325199,CHP and/or Cogeneration Process,Differential,0,0,0,46.86,0,6.93
325199,Process Heating,Differential,0.66,0,0,39.6,0,0
325199,Process Cooling and Refrigeration,Differential,4.62,0,0,0.33,0,0
325199,Machine Drive,Differential,21.78,0,0,3.63,0,0
325199,Electro-Chemical Processes,Differential,2.31,0,0,0,0,0
325199,Other Process Use,Differential,0.33,0,0,11.88,0,2.64
325199,Facility HVAC (f),Differential,1.65,0,0,0.99,0,0
325199,Facility Lighting,Differential,0.99,0,0,0,0,0
325199,Other Facility Support,Differential,0.33,0,0,0.66,0,0
325199,Onsite Transportation,Differential,0,0,0.33,0,0,0
325199,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325199,Other Nonprocess Use,Differential,0,0,0,0,0,0
325199,End Use Not Reported,Differential,0.99,0,0,3.96,0,0
325211,TOTAL FUEL CONSUMPTION,Differential,43.56,0,0,137.94,0,0
325211,Conventional Boiler Use,Differential,0.33,0,0,12.54,0,0
325211,CHP and/or Cogeneration Process,Differential,0,0,0,80.52,0,0
325211,Process Heating,Differential,0.99,0,0,27.06,0,0
325211,Process Cooling and Refrigeration,Differential,3.96,0,0,0.33,0,0
325211,Machine Drive,Differential,24.09,0,0,1.32,0,0
325211,Electro-Chemical Processes,Differential,10.23,0,0,0,0,0
325211,Other Process Use,Differential,0.33,0,0,14.19,0,0
325211,Facility HVAC (f),Differential,1.65,0,0,0.99,0,0
325211,Facility Lighting,Differential,1.32,0,0,0,0,0
325211,Other Facility Support,Differential,0.66,0,0,0.33,0,0
325211,Onsite Transportation,Differential,0,0,0,0,0,0
325211,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325211,Other Nonprocess Use,Differential,0,0,0,0,0,0
325211,End Use Not Reported,Differential,0,0,0,0,0,0
325212,TOTAL FUEL CONSUMPTION,Differential,1.98,0,0,6.27,0,0.66
325212,Conventional Boiler Use,Differential,0,0,0,3.3,0,0.33
325212,CHP and/or Cogeneration Process,Differential,0,0,0,1.98,0,0
325212,Process Heating,Differential,0,0,0,0.66,0,0
325212,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
325212,Machine Drive,Differential,0.99,0,0,0,0,0
325212,Electro-Chemical Processes,Differential,0,0,0,0,0,0
325212,Other Process Use,Differential,0,0,0,0,0,0
325212,Facility HVAC (f),Differential,0,0,0,0,0,0
325212,Facility Lighting,Differential,0,0,0,0,0,0
325212,Other Facility Support,Differential,0,0,0,0,0,0
325212,Onsite Transportation,Differential,0,0,0,0,0,0
325212,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325212,Other Nonprocess Use,Differential,0,0,0,0,0,0
325212,End Use Not Reported,Differential,0,0,0,0,0,0
325220,TOTAL FUEL CONSUMPTION,Differential,3.3,0,0,7.59,0,0
325220,Conventional Boiler Use,Differential,0,0,0,2.97,0,0
325220,CHP and/or Cogeneration Process,Differential,0,0,0,1.65,0,0
325220,Process Heating,Differential,0.33,0,0,1.98,0,0
325220,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
325220,Machine Drive,Differential,1.98,0,0,0,0,0
325220,Electro-Chemical Processes,Differential,0,0,0,0,0,0
325220,Other Process Use,Differential,0,0,0,0,0,0
325220,Facility HVAC (f),Differential,0.33,0,0,0.66,0,0
325220,Facility Lighting,Differential,0.33,0,0,0,0,0
325220,Other Facility Support,Differential,0,0,0,0,0,0
325220,Onsite Transportation,Differential,0,0,0,0,0,0
325220,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325220,Other Nonprocess Use,Differential,0,0,0,0,0,0
325220,End Use Not Reported,Differential,0,0,0,0,0,0
325311,TOTAL FUEL CONSUMPTION,Differential,6.27,0,0,70.29,0,0
325311,Conventional Boiler Use,Differential,0,0,0,8.58,0,0
325311,CHP and/or Cogeneration Process,Differential,0,0,0,8.91,0,0
325311,Process Heating,Differential,0,0,0,44.88,0,0
325311,Process Cooling and Refrigeration,Differential,0.66,0,0,0,0,0
325311,Machine Drive,Differential,4.95,0,0,1.32,0,0
325311,Electro-Chemical Processes,Differential,0,0,0,0,0,0
325311,Other Process Use,Differential,0,0,0,6.6,0,0
325311,Facility HVAC (f),Differential,0.33,0,0,0.33,0,0
325311,Facility Lighting,Differential,0.33,0,0,0,0,0
325311,Other Facility Support,Differential,0,0,0,0,0,0
325311,Onsite Transportation,Differential,0,0,0,0,0,0
325311,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325311,Other Nonprocess Use,Differential,0,0,0,0,0,0
325311,End Use Not Reported,Differential,0,0,0,0,0,0
325312,TOTAL FUEL CONSUMPTION,Differential,2.64,0,0,7.92,0,0
325312,Conventional Boiler Use,Differential,0,0,0,0.33,0,0
325312,CHP and/or Cogeneration Process,Differential,0,0,0,0.33,0,0
325312,Process Heating,Differential,0,0,0,6.6,0,0
325312,Process Cooling and Refrigeration,Differential,0,0,0,0,0,0
325312,Machine Drive,Differential,2.31,0,0,0,0,0
325312,Electro-Chemical Processes,Differential,0,0,0,0,0,0
325312,Other Process Use,Differential,0,0,0,0.33,0,0
325312,Facility HVAC (f),Differential,0,0,0,0,0,0
325312,Facility Lighting,Differential,0,0,0,0,0,0
325312,Other Facility Support,Differential,0,0,0,0,0,0
325312,Onsite Transportation,Differential,0,0,0,0,0,0
325312,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325312,Other Nonprocess Use,Differential,0,0,0,0,0,0
325312,End Use Not Reported,Differential,0,0,0,0,0,0
3254,TOTAL FUEL CONSUMPTION,Differential,5.61,0,0.33,10.56,0,0
3254,Conventional Boiler Use,Differential,0,0,0,3.63,0,0
3254,CHP and/or Cogeneration Process,Differential,0,0,0,3.96,0,0
3254,Process Heating,Differential,0,0,0,0.66,0,0
3254,Process Cooling and Refrigeration,Differential,1.32,0,0,0,0,0
3254,Machine Drive,Differential,1.32,0,0,0.33,0,0
3254,Electro-Chemical Processes,Differential,0,0,0,0,0,0
3254,Other Process Use,Differential,0,0,0,0,0,0
3254,Facility HVAC (f),Differential,1.65,0,0,1.65,0,0
3254,Facility Lighting,Differential,0.66,0,0,0,0,0
3254,Other Facility Support,Differential,0.33,0,0,0.33,0,0
3254,Onsite Transportation,Differential,0,0,0,0,0,0
3254,Conventional Electricity Generation,Differential,0,0,0,0,0,0
3254,Other Nonprocess Use,Differential,0.33,0,0,0,0,0
3254,End Use Not Reported,Differential,0.33,0,0,0.33,0,0
325412,TOTAL FUEL CONSUMPTION,Differential,6.93,0,0,9.9,0,0
325412,Conventional Boiler Use,Differential,0.33,0,0,2.97,0,0
325412,CHP and/or Cogeneration Process,Differential,0,0,0,1.65,0,0
325412,Process Heating,Differential,0.33,0,0,1.32,0,0
325412,Process Cooling and Refrigeration,Differential,0.99,0,0,0,0,0
325412,Machine Drive,Differential,1.98,0,0,0,0,0
325412,Electro-Chemical Processes,Differential,0,0,0,0,0,0
325412,Other Process Use,Differential,0.33,0,0,0,0,0
325412,Facility HVAC (f),Differential,1.98,0,0,3.3,0,0
325412,Facility Lighting,Differential,0.66,0,0,0,0,0
325412,Other Facility Support,Differential,0.33,0,0,0,0,0
325412,Onsite Transportation,Differential,0,0,0,0,0,0
325412,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325412,Other Nonprocess Use,Differential,0,0,0,0,0,0
325412,End Use Not Reported,Differential,0,0,0,0,0,0
325992,TOTAL FUEL CONSUMPTION,Differential,0.99,0,0,0.99,0,0
325992,Conventional Boiler Use,Differential,0,0,0,0.33,0,0
325992,CHP and/or Cogeneration Process,Differential,0,0,0,0.33,0,0
325992,Process Heating,Differential,0,0,0,0,0,0
325992,Process Cooling and Refrigeration,Differential,0.33,0,0,0,0,0
325992,Machine Drive,Differential,0.33,0,0,0,0,0
325992,Electro-Chemical Processes,Differential,0,0,0,0,0,0
325992,Other Process Use,Differential,0,0,0,0,0,0
325992,Facility HVAC (f),Differential,0.33,0,0,0,0,0
325992,Facility Lighting,Differential,0,0,0,0,0,0
325992,Other Facility Support,Differential,0,0,0,0,0,0
325992,Onsite Transportation,Differential,0,0,0,0,0,0
325992,Conventional Electricity Generation,Differential,0,0,0,0,0,0
325992,Other Nonprocess Use,Differential,0,0,0,0,0,0
325992,End Use Not Reported,Differential,0,0,0,0,0,0
326,TOTAL FUEL CONSUMPTION,Differential,55.44,0,0,27.39,0.99,0
326,Conventional Boiler Use,Differential,0,0,0,3.63,0,0
326,CHP and/or Cogeneration Process,Differential,0,0,0,6.6,0,0
326,Process Heating,Differential,6.27,0,0,9.57,0,0
326,Process Cooling and Refrigeration,Differential,4.62,0,0,0,0,0
326,Machine Drive,Differential,28.38,0,0,0,0,0
326,Electro-Chemical Processes,Differential,0,0,0,0,0,0
326,Other Process Use,Differential,1.65,0,0,0,0,0
326,Facility HVAC (f),Differential,5.61,0,0,6.93,0,0
